ggml_cuda_init: found 1 CUDA devices (Total VRAM: 6143 MiB):
  Device 0: NVIDIA GeForce GTX 1060 6GB, compute capability 6.1, VMM: yes, VRAM: 6143 MiB
load_backend: loaded CUDA backend from C:\Users\Federico\Documents\evo-compress\tools\llamacpp-b10098\ggml-cuda.dll
load_backend: loaded RPC backend from C:\Users\Federico\Documents\evo-compress\tools\llamacpp-b10098\ggml-rpc.dll
load_backend: loaded CPU backend from C:\Users\Federico\Documents\evo-compress\tools\llamacpp-b10098\ggml-cpu-haswell.dll
llama_print_build_info: build = 10098 (0278d8362)
llama_print_build_info: built with Clang 20.1.8 for Windows x86_64
llama_quantize: quantizing 'D:/evo-compress-data/gguf/Qwen3.5-4B-BF16.gguf' to 'D:/evo-compress-data/gguf/Qwen3.5-4B-naive-q2k.gguf' as Q2_K using 8 threads
llama_model_loader: loaded meta data with 42 key-value pairs and 426 tensors from D:/evo-compress-data/gguf/Qwen3.5-4B-BF16.gguf (version GGUF V3 (latest))
llama_model_loader: Dumping metadata keys/values. Note: KV overrides do not apply in this output.
llama_model_loader: - kv   0:                       general.architecture str              = qwen35
llama_model_loader: - kv   1:                               general.type str              = model
llama_model_loader: - kv   2:                               general.name str              = Qwen3.5-4B
llama_model_loader: - kv   3:                           general.basename str              = Qwen3.5-4B
llama_model_loader: - kv   4:                       general.quantized_by str              = Unsloth
llama_model_loader: - kv   5:                         general.size_label str              = 4B
llama_model_loader: - kv   6:                            general.license str              = apache-2.0
llama_model_loader: - kv   7:                       general.license.link str              = https://huggingface.co/Qwen/Qwen3.5-4...
llama_model_loader: - kv   8:                           general.repo_url str              = https://huggingface.co/unsloth
llama_model_loader: - kv   9:                   general.base_model.count u32              = 1
llama_model_loader: - kv  10:                  general.base_model.0.name str              = Qwen3.5 4B
llama_model_loader: - kv  11:          general.base_model.0.organization str              = Qwen
llama_model_loader: - kv  12:              general.base_model.0.repo_url str              = https://huggingface.co/Qwen/Qwen3.5-4B
llama_model_loader: - kv  13:                               general.tags arr[str,2]       = ["unsloth", "image-text-to-text"]
llama_model_loader: - kv  14:                         qwen35.block_count u32              = 32
llama_model_loader: - kv  15:                      qwen35.context_length u32              = 262144
llama_model_loader: - kv  16:                    qwen35.embedding_length u32              = 2560
llama_model_loader: - kv  17:                 qwen35.feed_forward_length u32              = 9216
llama_model_loader: - kv  18:                qwen35.attention.head_count u32              = 16
llama_model_loader: - kv  19:             qwen35.attention.head_count_kv u32              = 4
llama_model_loader: - kv  20:             qwen35.rope.dimension_sections arr[i32,4]       = [11, 11, 10, 0]
llama_model_loader: - kv  21:                      qwen35.rope.freq_base f32              = 10000000.000000
llama_model_loader: - kv  22:    qwen35.attention.layer_norm_rms_epsilon f32              = 0.000001
llama_model_loader: - kv  23:                qwen35.attention.key_length u32              = 256
llama_model_loader: - kv  24:              qwen35.attention.value_length u32              = 256
llama_model_loader: - kv  25:                          general.file_type u32              = 32
llama_model_loader: - kv  26:                     qwen35.ssm.conv_kernel u32              = 4
llama_model_loader: - kv  27:                      qwen35.ssm.state_size u32              = 128
llama_model_loader: - kv  28:                     qwen35.ssm.group_count u32              = 16
llama_model_loader: - kv  29:                  qwen35.ssm.time_step_rank u32              = 32
llama_model_loader: - kv  30:                      qwen35.ssm.inner_size u32              = 4096
llama_model_loader: - kv  31:             qwen35.full_attention_interval u32              = 4
llama_model_loader: - kv  32:                qwen35.rope.dimension_count u32              = 64
llama_model_loader: - kv  33:               general.quantization_version u32              = 2
llama_model_loader: - kv  34:                       tokenizer.ggml.model str              = gpt2
llama_model_loader: - kv  35:                         tokenizer.ggml.pre str              = qwen35
llama_model_loader: - kv  36:                      tokenizer.ggml.tokens arr[str,248320]  = ["!", "\"", "#", "$", "%", "&", "'", ...
llama_model_loader: - kv  37:                  tokenizer.ggml.token_type arr[i32,248320]  = [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, ...
llama_model_loader: - kv  38:                      tokenizer.ggml.merges arr[str,247587]  = ["Ġ Ġ", "ĠĠ ĠĠ", "i n", "Ġ t",...
[ 146/ 426] blk.10.ssm_beta.weight               - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 147/ 426] blk.10.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 148/ 426] blk.10.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 149/ 426] blk.10.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 150/ 426] blk.10.ssm_out.weight                - [  4096,   2560,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 151/ 426] blk.11.attn_k.weight                 - [  2560,   1024,      1,      1], type =   bf16, converting to q2_K .. size =     5.00 MiB ->     0.82 MiB
[ 152/ 426] blk.11.attn_k_norm.weight            - [   256,      1,      1,      1], type =    f32, size =    0.001 MiB
[ 153/ 426] blk.11.attn_norm.weight              - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 154/ 426] blk.11.attn_output.weight            - [  4096,   2560,      1,      1], type =   bf16, converting to q3_K .. size =    20.00 MiB ->     4.30 MiB
[ 155/ 426] blk.11.attn_q.weight                 - [  2560,   8192,      1,      1], type =   bf16, converting to q2_K .. size =    40.00 MiB ->     6.56 MiB
[ 156/ 426] blk.11.attn_q_norm.weight            - [   256,      1,      1,      1], type =    f32, size =    0.001 MiB
[ 157/ 426] blk.11.attn_v.weight                 - [  2560,   1024,      1,      1], type =   bf16, converting to q4_K .. size =     5.00 MiB ->     1.41 MiB
[ 158/ 426] blk.11.ffn_down.weight               - [  9216,   2560,      1,      1], type =   bf16, converting to q3_K .. size =    45.00 MiB ->     9.67 MiB
[ 159/ 426] blk.11.ffn_gate.weight               - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 160/ 426] blk.11.ffn_up.weight                 - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 161/ 426] blk.11.post_attention_norm.weight    - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 162/ 426] blk.12.attn_gate.weight              - [  2560,   4096,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 163/ 426] blk.12.attn_norm.weight              - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 164/ 426] blk.12.attn_qkv.weight               - [  2560,   8192,      1,      1], type =   bf16, converting to q4_K .. size =    40.00 MiB ->    11.25 MiB
[ 165/ 426] blk.12.ffn_down.weight               - [  9216,   2560,      1,      1], type =   bf16, converting to q3_K .. size =    45.00 MiB ->     9.67 MiB
[ 166/ 426] blk.12.ffn_gate.weight               - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 167/ 426] blk.12.ffn_up.weight                 - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 168/ 426] blk.12.post_attention_norm.weight    - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 169/ 426] blk.12.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 170/ 426] blk.12.ssm_alpha.weight              - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 171/ 426] blk.12.ssm_beta.weight               - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 172/ 426] blk.12.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 173/ 426] blk.12.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 174/ 426] blk.12.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 175/ 426] blk.12.ssm_out.weight                - [  4096,   2560,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 176/ 426] blk.13.attn_gate.weight              - [  2560,   4096,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 177/ 426] blk.13.attn_norm.weight              - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 178/ 426] blk.13.attn_qkv.weight               - [  2560,   8192,      1,      1], type =   bf16, converting to q4_K .. size =    40.00 MiB ->    11.25 MiB
[ 179/ 426] blk.13.ffn_down.weight               - [  9216,   2560,      1,      1], type =   bf16, converting to q3_K .. size =    45.00 MiB ->     9.67 MiB
[ 180/ 426] blk.13.ffn_gate.weight               - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 181/ 426] blk.13.ffn_up.weight                 - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 182/ 426] blk.13.post_attention_norm.weight    - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 183/ 426] blk.13.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 184/ 426] blk.13.ssm_alpha.weight              - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 185/ 426] blk.13.ssm_beta.weight               - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 186/ 426] blk.13.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 187/ 426] blk.13.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 188/ 426] blk.13.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 189/ 426] blk.13.ssm_out.weight                - [  4096,   2560,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 190/ 426] blk.14.attn_gate.weight              - [  2560,   4096,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 191/ 426] blk.14.attn_norm.weight              - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 192/ 426] blk.14.attn_qkv.weight               - [  2560,   8192,      1,      1], type =   bf16, converting to q4_K .. size =    40.00 MiB ->    11.25 MiB
[ 193/ 426] blk.14.ffn_down.weight               - [  9216,   2560,      1,      1], type =   bf16, converting to q3_K .. size =    45.00 MiB ->     9.67 MiB
[ 194/ 426] blk.14.ffn_gate.weight               - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 195/ 426] blk.14.ffn_up.weight                 - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 196/ 426] blk.14.post_attention_norm.weight    - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 197/ 426] blk.14.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 198/ 426] blk.14.ssm_alpha.weight              - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 199/ 426] blk.14.ssm_beta.weight               - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 200/ 426] blk.14.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 201/ 426] blk.14.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 202/ 426] blk.14.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 203/ 426] blk.14.ssm_out.weight                - [  4096,   2560,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 204/ 426] blk.15.attn_k.weight                 - [  2560,   1024,      1,      1], type =   bf16, converting to q2_K .. size =     5.00 MiB ->     0.82 MiB
[ 205/ 426] blk.15.attn_k_norm.weight            - [   256,      1,      1,      1], type =    f32, size =    0.001 MiB
[ 206/ 426] blk.15.attn_norm.weight              - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 207/ 426] blk.15.attn_output.weight            - [  4096,   2560,      1,      1], type =   bf16, converting to q3_K .. size =    20.00 MiB ->     4.30 MiB
[ 208/ 426] blk.15.attn_q.weight                 - [  2560,   8192,      1,      1], type =   bf16, converting to q2_K .. size =    40.00 MiB ->     6.56 MiB
[ 209/ 426] blk.15.attn_q_norm.weight            - [   256,      1,      1,      1], type =    f32, size =    0.001 MiB
[ 210/ 426] blk.15.attn_v.weight                 - [  2560,   1024,      1,      1], type =   bf16, converting to q4_K .. size =     5.00 MiB ->     1.41 MiB
[ 211/ 426] blk.15.ffn_down.weight               - [  9216,   2560,      1,      1], type =   bf16, converting to q3_K .. size =    45.00 MiB ->     9.67 MiB
[ 212/ 426] blk.15.ffn_gate.weight               - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 213/ 426] blk.15.ffn_up.weight                 - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 214/ 426] blk.15.post_attention_norm.weight    - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 215/ 426] blk.16.attn_gate.weight              - [  2560,   4096,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 216/ 426] blk.16.attn_norm.weight              - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 217/ 426] blk.16.attn_qkv.weight               - [  2560,   8192,      1,      1], type =   bf16, converting to q4_K .. size =    40.00 MiB ->    11.25 MiB
[ 218/ 426] blk.16.ffn_down.weight               - [  9216,   2560,      1,      1], type =   bf16, converting to q3_K .. size =    45.00 MiB ->     9.67 MiB
[ 219/ 426] blk.16.ffn_gate.weight               - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 220/ 426] blk.16.ffn_up.weight                 - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 221/ 426] blk.16.post_attention_norm.weight    - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 222/ 426] blk.16.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 223/ 426] blk.16.ssm_alpha.weight              - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 224/ 426] blk.16.ssm_beta.weight               - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 225/ 426] blk.16.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 226/ 426] blk.16.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 227/ 426] blk.16.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 228/ 426] blk.16.ssm_out.weight                - [  4096,   2560,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 229/ 426] blk.17.attn_gate.weight              - [  2560,   4096,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 230/ 426] blk.17.attn_norm.weight              - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 231/ 426] blk.17.attn_qkv.weight               - [  2560,   8192,      1,      1], type =   bf16, converting to q4_K .. size =    40.00 MiB ->    11.25 MiB
[ 232/ 426] blk.17.ffn_down.weight               - [  9216,   2560,      1,      1], type =   bf16, converting to q3_K .. size =    45.00 MiB ->     9.67 MiB
[ 233/ 426] blk.17.ffn_gate.weight               - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 234/ 426] blk.17.ffn_up.weight                 - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 235/ 426] blk.17.post_attention_norm.weight    - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 236/ 426] blk.17.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 237/ 426] blk.17.ssm_alpha.weight              - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 238/ 426] blk.17.ssm_beta.weight               - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 239/ 426] blk.17.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 240/ 426] blk.17.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 241/ 426] blk.17.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 242/ 426] blk.17.ssm_out.weight                - [  4096,   2560,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 243/ 426] blk.18.attn_gate.weight              - [  2560,   4096,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 244/ 426] blk.18.attn_norm.weight              - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 245/ 426] blk.18.attn_qkv.weight               - [  2560,   8192,      1,      1], type =   bf16, converting to q4_K .. size =    40.00 MiB ->    11.25 MiB
[ 246/ 426] blk.18.ffn_down.weight               - [  9216,   2560,      1,      1], type =   bf16, converting to q3_K .. size =    45.00 MiB ->     9.67 MiB
[ 247/ 426] blk.18.ffn_gate.weight               - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 248/ 426] blk.18.ffn_up.weight                 - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 249/ 426] blk.18.post_attention_norm.weight    - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 250/ 426] blk.18.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 251/ 426] blk.18.ssm_alpha.weight              - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 252/ 426] blk.18.ssm_beta.weight               - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 253/ 426] blk.18.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 254/ 426] blk.18.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 255/ 426] blk.18.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 256/ 426] blk.18.ssm_out.weight                - [  4096,   2560,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 257/ 426] blk.19.attn_k.weight                 - [  2560,   1024,      1,      1], type =   bf16, converting to q2_K .. size =     5.00 MiB ->     0.82 MiB
[ 258/ 426] blk.19.attn_k_norm.weight            - [   256,      1,      1,      1], type =    f32, size =    0.001 MiB
[ 259/ 426] blk.19.attn_norm.weight              - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 260/ 426] blk.19.attn_output.weight            - [  4096,   2560,      1,      1], type =   bf16, converting to q3_K .. size =    20.00 MiB ->     4.30 MiB
[ 261/ 426] blk.19.attn_q.weight                 - [  2560,   8192,      1,      1], type =   bf16, converting to q2_K .. size =    40.00 MiB ->     6.56 MiB
[ 262/ 426] blk.19.attn_q_norm.weight            - [   256,      1,      1,      1], type =    f32, size =    0.001 MiB
[ 263/ 426] blk.19.attn_v.weight                 - [  2560,   1024,      1,      1], type =   bf16, converting to q4_K .. size =     5.00 MiB ->     1.41 MiB
[ 264/ 426] blk.19.ffn_down.weight               - [  9216,   2560,      1,      1], type =   bf16, converting to q3_K .. size =    45.00 MiB ->     9.67 MiB
[ 265/ 426] blk.19.ffn_gate.weight               - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 266/ 426] blk.19.ffn_up.weight                 - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 267/ 426] blk.19.post_attention_norm.weight    - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 268/ 426] blk.20.attn_gate.weight              - [  2560,   4096,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 269/ 426] blk.20.attn_norm.weight              - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 270/ 426] blk.20.attn_qkv.weight               - [  2560,   8192,      1,      1], type =   bf16, converting to q4_K .. size =    40.00 MiB ->    11.25 MiB
[ 271/ 426] blk.20.ffn_down.weight               - [  9216,   2560,      1,      1], type =   bf16, converting to q3_K .. size =    45.00 MiB ->     9.67 MiB
[ 272/ 426] blk.20.ffn_gate.weight               - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 273/ 426] blk.20.ffn_up.weight                 - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 274/ 426] blk.20.post_attention_norm.weight    - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 275/ 426] blk.20.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 276/ 426] blk.20.ssm_alpha.weight              - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 277/ 426] blk.20.ssm_beta.weight               - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 278/ 426] blk.20.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 279/ 426] blk.20.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 280/ 426] blk.20.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 281/ 426] blk.20.ssm_out.weight                - [  4096,   2560,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 282/ 426] blk.21.attn_gate.weight              - [  2560,   4096,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 283/ 426] blk.21.attn_norm.weight              - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 284/ 426] blk.21.attn_qkv.weight               - [  2560,   8192,      1,      1], type =   bf16, converting to q4_K .. size =    40.00 MiB ->    11.25 MiB
[ 285/ 426] blk.21.ffn_down.weight               - [  9216,   2560,      1,      1], type =   bf16, converting to q3_K .. size =    45.00 MiB ->     9.67 MiB
[ 286/ 426] blk.21.ffn_gate.weight               - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 287/ 426] blk.21.ffn_up.weight                 - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 288/ 426] blk.21.post_attention_norm.weight    - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 289/ 426] blk.21.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 290/ 426] blk.21.ssm_alpha.weight              - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 291/ 426] blk.21.ssm_beta.weight               - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 292/ 426] blk.21.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 293/ 426] blk.21.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 294/ 426] blk.21.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 295/ 426] blk.21.ssm_out.weight                - [  4096,   2560,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 296/ 426] blk.22.attn_gate.weight              - [  2560,   4096,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 297/ 426] blk.22.attn_norm.weight              - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 298/ 426] blk.22.attn_qkv.weight               - [  2560,   8192,      1,      1], type =   bf16, converting to q4_K .. size =    40.00 MiB ->    11.25 MiB
[ 299/ 426] blk.22.ffn_down.weight               - [  9216,   2560,      1,      1], type =   bf16, converting to q3_K .. size =    45.00 MiB ->     9.67 MiB
[ 300/ 426] blk.22.ffn_gate.weight               - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 301/ 426] blk.22.ffn_up.weight                 - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 302/ 426] blk.22.post_attention_norm.weight    - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 303/ 426] blk.22.ssm_a                         - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 304/ 426] blk.22.ssm_alpha.weight              - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 305/ 426] blk.22.ssm_beta.weight               - [  2560,     32,      1,      1], type =   bf16, converting to q2_K .. size =     0.16 MiB ->     0.03 MiB
[ 306/ 426] blk.22.ssm_conv1d.weight             - [     4,   8192,      1,      1], type =    f32, size =    0.125 MiB
[ 307/ 426] blk.22.ssm_dt.bias                   - [    32,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 308/ 426] blk.22.ssm_norm.weight               - [   128,      1,      1,      1], type =    f32, size =    0.000 MiB
[ 309/ 426] blk.22.ssm_out.weight                - [  4096,   2560,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
[ 310/ 426] blk.23.attn_k.weight                 - [  2560,   1024,      1,      1], type =   bf16, converting to q2_K .. size =     5.00 MiB ->     0.82 MiB
[ 311/ 426] blk.23.attn_k_norm.weight            - [   256,      1,      1,      1], type =    f32, size =    0.001 MiB
[ 312/ 426] blk.23.attn_norm.weight              - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 313/ 426] blk.23.attn_output.weight            - [  4096,   2560,      1,      1], type =   bf16, converting to q3_K .. size =    20.00 MiB ->     4.30 MiB
[ 314/ 426] blk.23.attn_q.weight                 - [  2560,   8192,      1,      1], type =   bf16, converting to q2_K .. size =    40.00 MiB ->     6.56 MiB
[ 315/ 426] blk.23.attn_q_norm.weight            - [   256,      1,      1,      1], type =    f32, size =    0.001 MiB
[ 316/ 426] blk.23.attn_v.weight                 - [  2560,   1024,      1,      1], type =   bf16, converting to q4_K .. size =     5.00 MiB ->     1.41 MiB
[ 317/ 426] blk.23.ffn_down.weight               - [  9216,   2560,      1,      1], type =   bf16, converting to q3_K .. size =    45.00 MiB ->     9.67 MiB
[ 318/ 426] blk.23.ffn_gate.weight               - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 319/ 426] blk.23.ffn_up.weight                 - [  2560,   9216,      1,      1], type =   bf16, converting to q2_K .. size =    45.00 MiB ->     7.38 MiB
[ 320/ 426] blk.23.post_attention_norm.weight    - [  2560,      1,      1,      1], type =    f32, size =    0.010 MiB
[ 321/ 426] blk.24.attn_gate.weight              - [  2560,   4096,      1,      1], type =   bf16, converting to q2_K .. size =    20.00 MiB ->     3.28 MiB
